,state,county,1st,2nd,3rd,votes1,votes2,votes3,pct1,pct2,pct3,party1,party2,party3
0,Alabama,Autauga,Bush,Gore,Others,11993,4942,273,69.69,28.72,1.59,R,D,O
1,Alabama,Baldwin,Bush,Gore,Others,40872,13997,1611,72.37,24.78,2.85,R,D,O
2,Alabama,Barbour,Gore,Bush,Others,2197,1860,59,53.38,45.19,1.43,D,R,O
3,Alabama,Bibb,Bush,Gore,Others,4273,2710,118,60.17,38.16,1.66,R,D,O
4,Alabama,Blount,Bush,Gore,Others,12667,4977,329,70.48,27.69,1.83,R,D,O
5,Alabama,Bullock,Gore,Bush,Others,3395,1433,76,69.23,29.22,1.55,D,R,O
6,Alabama,Butler,Bush,Gore,Others,4127,3606,70,52.89,46.21,0.9,R,D,O
7,Alabama,Calhoun,Bush,Gore,Others,22306,15781,822,57.33,40.56,2.11,R,D,O
8,Alabama,Chambers,Bush,Gore,Others,6037,5616,181,51.01,47.46,1.53,R,D,O
9,Alabama,Cherokee,Bush,Gore,Others,4154,3497,172,53.1,44.7,2.2,R,D,O
10,Alabama,Chilton,Bush,Gore,Others,10066,4806,220,66.7,31.84,1.46,R,D,O
11,Alabama,Choctaw,Gore,Bush,Others,3707,3600,67,50.27,48.82,0.91,D,R,O
12,Alabama,Clarke,Bush,Gore,Others,5988,4679,85,55.69,43.52,0.79,R,D,O
13,Alabama,Clay,Bush,Gore,Others,3719,2045,119,63.22,34.76,2.02,R,D,O
14,Alabama,Cleburne,Bush,Gore,Others,3333,1664,95,65.46,32.68,1.87,R,D,O
15,Alabama,Coffee,Bush,Gore,Others,9938,5220,276,64.39,33.82,1.79,R,D,O
16,Alabama,Colbert,Gore,Bush,Others,10543,10518,471,48.96,48.85,2.19,D,R,O
17,Alabama,Conecuh,Gore,Bush,Others,2783,2699,69,50.14,48.62,1.24,D,R,O
18,Alabama,Coosa,Bush,Gore,Others,2382,2104,81,52.16,46.07,1.77,R,D,O
19,Alabama,Covington,Bush,Gore,Others,8961,4440,212,65.83,32.62,1.56,R,D,O
20,Alabama,Crenshaw,Bush,Gore,Others,2793,1934,68,58.25,40.33,1.42,R,D,O
21,Alabama,Cullman,Bush,Gore,Others,19157,9758,610,64.88,33.05,2.07,R,D,O
22,Alabama,Dale,Bush,Gore,Others,10593,4906,307,67.02,31.04,1.94,R,D,O
23,Alabama,Dallas,Gore,Bush,Others,10967,7360,137,59.4,39.86,0.74,D,R,O
24,Alabama,DeKalb,Bush,Gore,Others,12827,7056,402,63.23,34.78,1.98,R,D,O
25,Alabama,Elmore,Bush,Gore,Others,16777,6652,375,70.48,27.94,1.58,R,D,O
26,Alabama,Escambia,Bush,Gore,Others,6975,4523,162,59.82,38.79,1.39,R,D,O
27,Alabama,Etowah,Bush,Gore,Others,21087,17433,828,53.59,44.3,2.1,R,D,O
28,Alabama,Fayette,Bush,Gore,Others,4582,3064,162,58.68,39.24,2.07,R,D,O
29,Alabama,Franklin,Bush,Gore,Others,6119,4793,191,55.11,43.17,1.72,R,D,O
30,Alabama,Geneva,Bush,Gore,Others,6588,2769,202,68.92,28.97,2.11,R,D,O
31,Alabama,Greene,Gore,Bush,Others,3504,850,42,79.71,19.34,0.96,D,R,O
32,Alabama,Hale,Gore,Bush,Others,4652,2984,95,60.17,38.6,1.23,D,R,O
33,Alabama,Henry,Bush,Gore,Others,4054,2782,96,58.48,40.13,1.38,R,D,O
34,Alabama,Houston,Bush,Gore,Others,22150,9412,495,69.1,29.36,1.54,R,D,O
35,Alabama,Jackson,Gore,Bush,Others,9066,8475,365,50.63,47.33,2.04,D,R,O
36,Alabama,Jefferson,Bush,Gore,Others,138491,129889,5383,50.59,47.45,1.97,R,D,O
37,Alabama,Lamar,Bush,Gore,Others,4470,2653,126,61.66,36.6,1.74,R,D,O
38,Alabama,Lauderdale,Bush,Gore,Others,17478,13875,784,54.39,43.17,2.44,R,D,O
39,Alabama,Lawrence,Gore,Bush,Others,6296,5671,218,51.67,46.54,1.79,D,R,O
40,Alabama,Lee,Bush,Gore,Others,22433,14574,1257,58.63,38.09,3.29,R,D,O
41,Alabama,Limestone,Bush,Gore,Others,14204,8992,438,60.1,38.05,1.85,R,D,O
42,Alabama,Lowndes,Gore,Bush,Others,4557,1638,48,72.99,26.24,0.77,D,R,O
43,Alabama,Macon,Gore,Bush,Others,7665,1091,75,86.8,12.35,0.85,D,R,O
44,Alabama,Madison,Bush,Gore,Others,62151,48199,2968,54.85,42.53,2.62,R,D,O
45,Alabama,Marengo,Gore,Bush,Others,4841,4690,77,50.39,48.81,0.8,D,R,O
46,Alabama,Marion,Bush,Gore,Others,6910,4600,246,58.78,39.13,2.09,R,D,O
47,Alabama,Marshall,Bush,Gore,Others,17084,10381,524,61.04,37.09,1.87,R,D,O
48,Alabama,Mobile,Bush,Gore,Others,78162,58640,2943,55.93,41.96,2.11,R,D,O
49,Alabama,Monroe,Bush,Gore,Others,5153,3741,57,57.57,41.79,0.64,R,D,O
50,Alabama,Montgomery,Gore,Bush,Others,40371,38827,1130,50.26,48.34,1.41,D,R,O
51,Alabama,Morgan,Bush,Gore,Others,25774,16060,847,60.39,37.63,1.98,R,D,O
52,Alabama,Perry,Gore,Bush,Others,4020,1732,35,69.47,29.93,0.6,D,R,O
53,Alabama,Pickens,Bush,Gore,Others,4306,4143,91,50.42,48.51,1.07,R,D,O
54,Alabama,Pike,Bush,Gore,Others,6058,4357,129,57.45,41.32,1.22,R,D,O
55,Alabama,Randolph,Bush,Gore,Others,4666,3094,159,58.92,39.07,2.01,R,D,O
56,Alabama,Russell,Gore,Bush,Others,8396,6198,181,56.83,41.95,1.23,D,R,O
57,Alabama,Shelby,Bush,Gore,Others,47651,13183,1294,76.7,21.22,2.08,R,D,O
58,Alabama,St. Clair,Bush,Gore,Others,17117,6485,488,71.05,26.92,2.03,R,D,O
59,Alabama,Sumter,Gore,Bush,Others,4415,1629,44,72.52,26.76,0.72,D,R,O
60,Alabama,Talladega,Bush,Gore,Others,13807,11264,380,54.25,44.26,1.49,R,D,O
61,Alabama,Tallapoosa,Bush,Gore,Others,9805,6183,265,60.33,38.04,1.63,R,D,O
62,Alabama,Tuscaloosa,Bush,Gore,Others,34003,24614,1497,56.56,40.95,2.49,R,D,O
63,Alabama,Walker,Bush,Gore,Others,13486,11621,534,52.6,45.32,2.08,R,D,O
64,Alabama,Washington,Bush,Gore,Others,4117,3386,93,54.2,44.58,1.22,R,D,O
65,Alabama,Wilcox,Gore,Bush,Others,3444,1661,21,67.19,32.4,0.41,D,R,O
66,Alabama,Winston,Bush,Gore,Others,6413,2692,213,68.82,28.89,2.29,R,D,O
67,Arizona,Apache,Gore,Bush,Others,13025,5947,484,67.0,30.6,2.4,D,R,O
68,Arizona,Cochise,Bush,Gore,Others,18180,13360,1701,54.7,40.2,5.1,R,D,O
69,Arizona,Coconino,Gore,Bush,Others,20280,17562,3041,49.6,43.0,6.4,D,R,O
70,Arizona,Gila,Bush,Gore,Others,9158,7700,878,51.6,43.4,5.0,R,D,O
71,Arizona,Graham,Bush,Gore,Others,6007,3355,302,62.2,34.7,3.1,R,D,O
72,Arizona,Greenlee,Bush,Gore,Others,1619,1216,125,54.7,41.1,4.2,R,D,O
73,Arizona,La Paz,Bush,Gore,Others,2543,1769,171,56.7,39.5,3.8,R,D,O
74,Arizona,Maricopa,Bush,Gore,Others,479967,386683,35049,53.2,42.9,3.9,R,D,O
75,Arizona,Mohave,Bush,Gore,Others,24386,17470,2285,55.3,39.6,5.1,R,D,O
76,Arizona,Navajo,Bush,Gore,Others,12386,11794,926,49.3,46.9,3.8,R,D,O
77,Arizona,Pima,Gore,Bush,Others,147688,124579,15373,51.3,43.3,5.2,D,R,O
78,Arizona,Pinal,Bush,Gore,Others,20122,19650,1518,48.7,47.6,3.7,R,D,O
79,Arizona,Santa Cruz,Gore,Bush,Others,5233,3344,101,58.8,37.6,0.8,D,R,O
80,Arizona,Yavapai,Bush,Gore,Others,40144,24063,3875,58.9,35.3,5.7,R,D,O
81,Arizona,Yuma,Bush,Gore,Others,15708,12055,889,54.8,42.1,3.1,R,D,O
82,Arkansas,Arkansas,Bush,Gore,Others,3353,2877,142,52.62,45.15,2.23,R,D,O
83,Arkansas,Ashley,Gore,Bush,Others,4253,3876,142,51.42,46.86,1.72,D,R,O
84,Arkansas,Baxter,Bush,Gore,Others,9538,6516,654,57.09,39.0,3.92,R,D,O
85,Arkansas,Benton,Bush,Gore,Others,34838,17277,1531,64.94,32.21,2.86,R,D,O
86,Arkansas,Boone,Bush,Gore,Others,8569,4493,573,62.85,32.95,4.2,R,D,O
87,Arkansas,Bradley,Gore,Bush,Others,2122,1793,64,53.33,45.06,1.61,D,R,O
88,Arkansas,Calhoun,Bush,Gore,Others,1128,1017,40,51.62,46.54,1.83,R,D,O
89,Arkansas,Carroll,Bush,Gore,Others,5556,3595,439,57.94,37.49,4.58,R,D,O
90,Arkansas,Chicot,Gore,Bush,Others,2820,1564,68,63.34,35.13,1.52,D,R,O
91,Arkansas,Clark,Gore,Bush,Others,4661,3776,189,54.03,43.77,2.19,D,R,O
92,Arkansas,Clay,Gore,Bush,Others,3527,2254,119,59.78,38.2,2.02,D,R,O
93,Arkansas,Cleburne,Bush,Gore,Others,5730,4120,357,56.14,40.36,3.5,R,D,O
94,Arkansas,Cleveland,Bush,Gore,Others,1678,1414,89,52.75,44.45,2.79,R,D,O
95,Arkansas,Columbia,Bush,Gore,Others,5018,4003,286,53.92,43.01,3.07,R,D,O
96,Arkansas,Conway,Bush,Gore,Others,3545,3496,193,49.0,48.33,2.67,R,D,O
97,Arkansas,Craighead,Gore,Bush,Others,12376,12158,623,49.2,48.33,2.48,D,R,O
98,Arkansas,Crawford,Bush,Gore,Others,10804,6288,533,61.3,35.68,3.03,R,D,O
99,Arkansas,Crittenden,Gore,Bush,Others,7224,5857,153,54.59,44.26,1.15,D,R,O
100,Arkansas,Cross,Gore,Bush,Others,3096,3033,86,49.81,48.8,1.38,D,R,O
101,Arkansas,Dallas,Gore,Bush,Others,1710,1571,44,51.43,47.25,1.32,D,R,O
102,Arkansas,Desha,Gore,Bush,Others,2776,1603,116,61.76,35.66,2.58,D,R,O
103,Arkansas,Drew,Gore,Bush,Others,3060,2756,106,51.67,46.54,1.78,D,R,O
104,Arkansas,Faulkner,Bush,Gore,Others,16055,11950,1211,54.95,40.9,4.14,R,D,O
105,Arkansas,Franklin,Bush,Gore,Others,3277,2674,189,53.37,43.55,3.08,R,D,O
106,Arkansas,Fulton,Bush,Gore,Others,2036,1976,96,49.56,48.1,2.34,R,D,O
107,Arkansas,Garland,Bush,Gore,Others,19098,15840,997,53.15,44.08,2.79,R,D,O
108,Arkansas,Grant,Bush,Gore,Others,3285,2535,193,54.63,42.16,3.21,R,D,O
109,Arkansas,Greene,Gore,Bush,Others,6319,5831,334,50.62,46.71,2.67,D,R,O
110,Arkansas,Hempstead,Gore,Bush,Others,3937,3257,95,54.01,44.68,1.31,D,R,O
111,Arkansas,Hot Spring,Gore,Bush,Others,5527,5042,412,50.33,45.92,3.75,D,R,O
112,Arkansas,Howard,Bush,Gore,Others,2326,2063,70,52.16,46.27,1.57,R,D,O
113,Arkansas,Independence,Bush,Gore,Others,6145,5146,303,53.0,44.39,2.61,R,D,O
114,Arkansas,Izard,Gore,Bush,Others,2587,2301,144,51.41,45.73,2.86,D,R,O
115,Arkansas,Jackson,Gore,Bush,Others,3651,2280,141,60.13,37.55,2.33,D,R,O
116,Arkansas,Jefferson,Gore,Bush,Others,17716,8765,720,65.13,32.22,2.64,D,R,O
117,Arkansas,Johnson,Bush,Gore,Others,3657,3270,234,51.07,45.66,3.27,R,D,O
118,Arkansas,Lafayette,Gore,Bush,Others,1806,1538,39,53.38,45.46,1.15,D,R,O
119,Arkansas,Lawrence,Gore,Bush,Others,3255,2626,159,53.89,43.48,2.63,D,R,O
120,Arkansas,Lee,Gore,Bush,Others,2727,1351,43,66.17,32.78,1.05,D,R,O
121,Arkansas,Lincoln,Gore,Bush,Others,1957,1526,63,55.19,43.03,1.78,D,R,O
122,Arkansas,Little River,Gore,Bush,Others,2883,2283,97,54.78,43.38,1.84,D,R,O
123,Arkansas,Logan,Bush,Gore,Others,4487,3283,326,55.42,40.55,4.03,R,D,O
124,Arkansas,Lonoke,Bush,Gore,Others,10606,6851,486,59.11,38.18,2.71,R,D,O
125,Arkansas,Madison,Bush,Gore,Others,3387,2055,186,60.18,36.51,3.3,R,D,O
126,Arkansas,Marion,Bush,Gore,Others,3402,2233,380,56.56,37.12,6.32,R,D,O
127,Arkansas,Miller,Bush,Gore,Others,7276,6278,191,52.94,45.67,1.39,R,D,O
128,Arkansas,Mississippi,Gore,Bush,Others,7107,5199,280,56.47,41.31,2.22,D,R,O
129,Arkansas,Monroe,Gore,Bush,Others,1910,1329,54,58.0,40.36,1.64,D,R,O
130,Arkansas,Montgomery,Bush,Gore,Others,2128,1438,173,56.91,38.46,4.62,R,D,O
131,Arkansas,Nevada,Gore,Bush,Others,1867,1796,75,49.95,48.05,2.0,D,R,O
132,Arkansas,Newton,Bush,Gore,Others,2529,1205,193,64.4,30.69,4.91,R,D,O
133,Arkansas,Ouachita,Gore,Bush,Others,5464,4739,192,52.56,45.59,1.85,D,R,O
134,Arkansas,Perry,Bush,Gore,Others,2114,1648,245,52.76,41.13,6.1,R,D,O
135,Arkansas,Phillips,Gore,Bush,Others,6018,3154,141,64.62,33.87,1.52,D,R,O
136,Arkansas,Pike,Bush,Gore,Others,2275,1604,92,57.29,40.39,2.32,R,D,O
137,Arkansas,Poinsett,Gore,Bush,Others,4102,2988,145,56.7,41.3,2.0,D,R,O
138,Arkansas,Polk,Bush,Gore,Others,4600,2315,278,63.95,32.18,3.86,R,D,O
139,Arkansas,Pope,Bush,Gore,Others,11244,6669,509,61.04,36.2,2.77,R,D,O
140,Arkansas,Prairie,Bush,Gore,Others,1862,1563,82,53.09,44.57,2.34,R,D,O
141,Arkansas,Pulaski,Gore,Bush,Others,68320,55866,2965,53.73,43.94,2.34,D,R,O
142,Arkansas,Randolph,Gore,Bush,Others,3019,2673,185,51.37,45.48,3.15,D,R,O
143,Arkansas,St. Francis,Gore,Bush,Others,4986,3414,96,58.69,40.18,1.13,D,R,O
144,Arkansas,Saline,Bush,Gore,Others,18617,12700,1074,57.48,39.21,3.32,R,D,O
145,Arkansas,Scott,Bush,Gore,Others,2399,1444,138,60.26,36.27,3.47,R,D,O
146,Arkansas,Searcy,Bush,Gore,Others,2610,1229,219,64.32,30.29,5.41,R,D,O
147,Arkansas,Sebastian,Bush,Gore,Others,23483,15555,1121,58.48,38.73,2.78,R,D,O
148,Arkansas,Sevier,Bush,Gore,Others,2111,2095,87,49.17,48.8,2.03,R,D,O
149,Arkansas,Sharp,Bush,Gore,Others,3698,3236,192,51.89,45.41,2.7,R,D,O
150,Arkansas,Stone,Bush,Gore,Others,2623,2043,194,53.97,42.04,3.99,R,D,O
151,Arkansas,Union,Bush,Gore,Others,8647,6261,701,55.4,40.11,4.48,R,D,O
152,Arkansas,Van Buren,Bush,Gore,Others,3485,3202,297,49.9,45.85,4.25,R,D,O
153,Arkansas,Washington,Bush,Gore,Others,28231,21425,1803,54.86,41.64,3.5,R,D,O
154,Arkansas,White,Bush,Gore,Others,13170,8342,638,59.46,37.66,2.88,R,D,O
155,Arkansas,Woodruff,Gore,Bush,Others,1699,898,54,64.09,33.87,2.04,D,R,O
156,Arkansas,Yell,Bush,Gore,Others,3223,3062,194,49.75,47.26,2.99,R,D,O
157,California,San Francisco,Gore,Bush,Nader,241578,51496,24828,75.54,16.1,7.76,D,R,O
158,California,Alameda,Gore,Bush,Nader,342889,119279,27499,69.36,24.13,5.56,D,R,O
159,California,San Mateo,Gore,Bush,Nader,166757,80296,10433,64.29,30.96,4.02,D,R,O
160,California,Marin,Gore,Bush,Nader,79135,34872,8289,64.26,28.32,6.73,D,R,O
161,California,Los Angeles,Gore,Bush,Nader,1710505,871930,83731,63.47,32.35,3.11,D,R,O
162,California,Santa Cruz,Gore,Bush,Nader,66618,29627,10844,61.48,27.34,10.01,D,R,O
163,California,Santa Clara,Gore,Bush,Nader,332490,188750,19072,60.66,34.44,3.48,D,R,O
164,California,Sonoma,Gore,Bush,Nader,117295,63529,14324,59.54,32.25,7.27,D,R,O
165,California,Contra Costa,Gore,Bush,Nader,224338,141373,13067,58.81,37.06,3.43,D,R,O
166,California,Monterey,Gore,Bush,Nader,67618,43761,5059,57.53,37.23,4.3,D,R,O
167,California,Solano,Gore,Bush,Nader,75116,51604,3869,57.02,39.17,2.94,D,R,O
168,California,Yolo,Gore,Bush,Nader,33747,23057,4107,54.93,37.53,6.69,D,R,O
169,California,Napa,Gore,Bush,Nader,28097,20633,2471,54.32,39.89,4.78,D,R,O
170,California,San Benito,Gore,Bush,Nader,9131,7015,535,54.25,41.68,3.18,D,R,O
171,California,Imperial,Gore,Bush,Nader,15489,12524,608,53.53,43.28,2.1,D,R,O
172,California,Lake,Gore,Bush,Nader,10717,8699,1265,51.23,41.58,6.05,D,R,O
173,California,Sacramento,Gore,Bush,Nader,212792,195619,17659,49.31,45.33,4.09,D,R,O
174,California,Mendocino,Gore,Bush,Nader,16634,12272,5051,48.34,35.66,14.68,D,R,O
175,California,San Joaquin,Bush,Gore,Nader,81773,79776,4195,48.9,47.7,2.51,R,D,O
176,California,Santa Barbara,Gore,Bush,Nader,73411,71493,8664,47.37,46.13,5.59,D,R,O
177,California,San Bernardino,Bush,Gore,Nader,221757,214749,11775,48.75,47.21,2.59,R,D,O
178,California,Ventura,Bush,Gore,Nader,136173,133258,10235,48.17,47.14,3.62,R,D,O
179,California,San Diego,Bush,Gore,Nader,475736,437666,33979,49.63,45.66,3.54,R,D,O
180,California,Alpine,Bush,Gore,Nader,281,265,25,47.95,45.22,4.27,R,D,O
181,California,Merced,Bush,Gore,Nader,26102,22726,1166,51.77,45.08,2.31,R,D,O
182,California,Riverside,Bush,Gore,Nader,231955,202576,11678,51.42,44.9,2.59,R,D,O
183,California,Humboldt,Gore,Bush,Nader,24851,23219,7100,44.4,41.48,12.68,D,R,O
184,California,Stanislaus,Bush,Gore,Nader,67188,56448,3398,52.38,44.01,2.65,R,D,O
185,California,Fresno,Bush,Gore,Nader,117342,95059,6541,53.14,43.05,2.96,R,D,O
186,California,Mono,Bush,Gore,Nader,2296,1788,230,52.53,40.91,5.26,R,D,O
187,California,San Luis Obispo,Bush,Gore,Nader,56859,44526,6523,52.22,40.89,5.99,R,D,O
188,California,Orange,Bush,Gore,Nader,541299,391819,26833,55.75,40.36,2.76,R,D,O
189,California,Tuolumne,Bush,Gore,Nader,13172,9359,949,55.51,39.44,4.0,R,D,O
190,California,Kings,Bush,Gore,Nader,16377,11041,567,57.8,38.97,2.0,R,D,O
191,California,Amador,Bush,Gore,Nader,8766,5906,584,56.69,38.19,3.78,R,D,O
192,California,Calaveras,Bush,Gore,Nader,10599,7093,863,56.15,37.58,4.57,R,D,O
193,California,Del Norte,Bush,Gore,Nader,4526,3117,485,54.57,37.58,5.85,R,D,O
194,California,Butte,Bush,Gore,Nader,45584,31338,5727,54.45,37.43,6.84,R,D,O
195,California,Nevada,Bush,Gore,Nader,25998,17670,3287,54.76,37.22,6.92,R,D,O
196,California,Tulare,Bush,Gore,Nader,54070,33006,1834,60.2,36.75,2.04,R,D,O
197,California,El Dorado,Bush,Gore,Nader,42045,26220,3013,58.29,36.35,4.18,R,D,O
198,California,Kern,Bush,Gore,Nader,110663,66003,3474,60.7,36.2,1.91,R,D,O
199,California,Placer,Bush,Gore,Nader,69835,42449,4449,59.29,36.04,3.78,R,D,O
200,California,Madera,Bush,Gore,Nader,20283,11650,1080,60.74,34.89,3.23,R,D,O
201,California,Mariposa,Bush,Gore,Nader,4727,2816,379,58.55,34.88,4.69,R,D,O
202,California,Yuba,Bush,Gore,Nader,9838,5546,507,61.0,34.39,3.14,R,D,O
203,California,Inyo,Bush,Gore,Nader,4713,2652,344,60.31,33.93,4.4,R,D,O
204,California,Trinity,Bush,Gore,Nader,3340,1932,396,57.62,33.33,6.83,R,D,O
205,California,Plumas,Bush,Gore,Nader,6343,3458,456,60.98,33.25,4.38,R,D,O
206,California,Siskiyou,Bush,Gore,Nader,12198,6323,872,61.55,31.9,4.4,R,D,O
207,California,Sutter,Bush,Gore,Nader,17350,8416,594,65.31,31.68,2.24,R,D,O
208,California,Tehama,Bush,Gore,Nader,13270,6507,697,63.63,31.2,3.34,R,D,O
209,California,Colusa,Bush,Gore,Nader,3629,1745,151,64.92,31.22,2.7,R,D,O
210,California,Shasta,Bush,Gore,Nader,43278,20127,2131,65.04,30.25,3.2,R,D,O
211,California,Sierra,Bush,Gore,Nader,1172,540,86,63.45,29.24,4.66,R,D,O
212,California,Glenn,Bush,Gore,Nader,5795,2498,268,66.53,28.68,3.08,R,D,O
